request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
176,True,200,,547.5955998990685,547.5955998990685,473,2026-06-25 20:40:30.918,2026-06-25 20:40:31.465,11,3,Body #3,
174,True,200,,603.9367001503706,603.9367001503706,473,2026-06-25 20:40:30.877,2026-06-25 20:40:31.482,11,9,Body #9,
177,True,200,,542.4361999612302,542.4361999612302,473,2026-06-25 20:40:30.979,2026-06-25 20:40:31.522,11,1,Body #1,
178,True,200,,525.0834999606013,525.0834999606013,473,2026-06-25 20:40:31.102,2026-06-25 20:40:31.627,11,6,Body #6,
179,True,200,,548.408400034532,548.408400034532,473,2026-06-25 20:40:31.110,2026-06-25 20:40:31.659,11,2,Body #2,
181,True,200,,471.7759001068771,471.7759001068771,473,2026-06-25 20:40:31.249,2026-06-25 20:40:31.721,11,8,Body #8,
180,True,200,,720.4032998997718,720.4032998997718,473,2026-06-25 20:40:31.222,2026-06-25 20:40:31.944,11,2,Body #2,
184,True,200,,522.7761999703944,522.7761999703944,473,2026-06-25 20:40:31.453,2026-06-25 20:40:31.976,11,1,Body #1,
182,True,200,,664.7966001182795,664.7966001182795,473,2026-06-25 20:40:31.312,2026-06-25 20:40:31.977,11,5,Body #5,
183,True,200,,659.3677999917418,659.3677999917418,473,2026-06-25 20:40:31.319,2026-06-25 20:40:31.978,11,3,Body #3,
185,True,200,,546.3799999561161,546.3799999561161,473,2026-06-25 20:40:31.466,2026-06-25 20:40:32.012,11,4,Body #4,
186,True,200,,590.0714001618326,590.0714001618326,473,2026-06-25 20:40:31.482,2026-06-25 20:40:32.072,11,10,Body #10,
188,True,200,,484.072299906984,484.072299906984,473,2026-06-25 20:40:31.627,2026-06-25 20:40:32.112,11,6,Body #6,
187,True,200,,602.0247000269592,602.0247000269592,473,2026-06-25 20:40:31.523,2026-06-25 20:40:32.125,11,5,Body #5,
189,True,200,,466.57179994508624,466.57179994508624,469,2026-06-25 20:40:31.659,2026-06-25 20:40:32.125,11,7,Body #7,
190,True,200,,493.6446000356227,493.6446000356227,473,2026-06-25 20:40:31.722,2026-06-25 20:40:32.216,11,1,Body #1,
194,True,200,,505.03950007259846,505.03950007259846,473,2026-06-25 20:40:31.979,2026-06-25 20:40:32.484,12,9,Body #9,
