request_id,success,status_code,error,latency_ms,first_frame_latency_ms,response_bytes,start_time,end_time,relative_end_second,body_template_index,body_template_label,debug_info
11,False,,FirstFrameTimeout: 15.0 seconds,15021.111000096425,0,0,2026-06-25 21:42:34.714,2026-06-25 21:42:49.735,30,1,Body #1,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=542"
12,False,,FirstFrameTimeout: 15.0 seconds,15021.889299852774,0,0,2026-06-25 21:42:35.831,2026-06-25 21:42:50.853,31,2,Body #2,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=344"
13,False,,FirstFrameTimeout: 15.0 seconds,15027.39749988541,0,0,2026-06-25 21:42:36.944,2026-06-25 21:42:51.971,32,3,Body #3,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=310"
14,False,,FirstFrameTimeout: 15.0 seconds,15024.674400221556,0,0,2026-06-25 21:42:38.049,2026-06-25 21:42:53.073,33,4,Body #4,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=353"
15,False,,FirstFrameTimeout: 15.0 seconds,15023.42400001362,0,0,2026-06-25 21:42:39.163,2026-06-25 21:42:54.187,34,5,Body #5,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=420"
16,False,,FirstFrameTimeout: 15.0 seconds,15023.612200049683,0,0,2026-06-25 21:42:40.280,2026-06-25 21:42:55.303,35,6,Body #6,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=390"
17,False,,FirstFrameTimeout: 15.0 seconds,15014.737299876288,0,0,2026-06-25 21:42:41.385,2026-06-25 21:42:56.400,36,7,Body #7,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=354"
18,False,,FirstFrameTimeout: 15.0 seconds,15024.491500109434,0,0,2026-06-25 21:42:42.507,2026-06-25 21:42:57.531,37,8,Body #8,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=298"
19,False,,FirstFrameTimeout: 15.0 seconds,15016.095000086352,0,0,2026-06-25 21:42:43.608,2026-06-25 21:42:58.624,38,9,Body #9,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=303"
20,False,,FirstFrameTimeout: 15.0 seconds,15024.369299877435,0,0,2026-06-25 21:42:44.728,2026-06-25 21:42:59.751,40,10,Body #10,"target=47.94.77.104:8097, method_path=/com.tcl.xr.service.AskAiService/chat, request=com.tcl.xr.message.AskAiRequest, response=com.tcl.xr.message.AskAiResponse, server_streaming=True, payload_bytes=294"
